ts,open,high,low,close,volume
2026-05-20 13:00:00+00:00,184.332,184.364,184.321,184.358,300
2026-05-20 13:05:00+00:00,184.358,184.396,184.351,184.391,333
2026-05-20 13:10:00+00:00,184.391,184.396,184.37,184.381,261
2026-05-20 13:15:00+00:00,184.381,184.442,184.376,184.418,282
2026-05-20 13:20:00+00:00,184.418,184.438,184.412,184.425,221
2026-05-20 13:25:00+00:00,184.425,184.434,184.413,184.413,241
2026-05-20 13:30:00+00:00,184.413,184.426,184.402,184.42,275
2026-05-20 13:35:00+00:00,184.42,184.457,184.401,184.45,530
2026-05-20 13:40:00+00:00,184.45,184.458,184.43,184.445,298
2026-05-20 13:45:00+00:00,184.445,184.456,184.43,184.44,343
2026-05-20 13:50:00+00:00,184.44,184.454,184.425,184.453,262
2026-05-20 13:55:00+00:00,184.453,184.47,184.439,184.454,326
2026-05-20 14:00:00+00:00,184.454,184.462,184.431,184.44,304
2026-05-20 14:05:00+00:00,184.44,184.46,184.434,184.45,223
2026-05-20 14:10:00+00:00,184.45,184.454,184.428,184.452,288
2026-05-20 14:15:00+00:00,184.452,184.463,184.427,184.432,318
2026-05-20 14:20:00+00:00,184.432,184.446,184.389,184.444,332
2026-05-20 14:25:00+00:00,184.444,184.492,184.442,184.491,283
2026-05-20 14:30:00+00:00,184.492,184.503,184.479,184.482,353
2026-05-20 14:35:00+00:00,184.482,184.506,184.476,184.48,434
2026-05-20 14:40:00+00:00,184.482,184.499,184.468,184.476,588
2026-05-20 14:45:00+00:00,184.476,184.483,184.46,184.469,414
2026-05-20 14:50:00+00:00,184.469,184.478,184.449,184.453,487
2026-05-20 14:55:00+00:00,184.453,184.5,184.451,184.496,375
2026-05-20 15:00:00+00:00,184.496,184.526,184.488,184.524,442
2026-05-20 15:05:00+00:00,184.524,184.524,184.474,184.475,326
2026-05-20 15:10:00+00:00,184.475,184.495,184.466,184.486,316
2026-05-20 15:15:00+00:00,184.486,184.494,184.439,184.439,275
2026-05-20 15:20:00+00:00,184.439,184.458,184.409,184.453,476
2026-05-20 15:25:00+00:00,184.453,184.453,184.422,184.444,476
2026-05-20 15:30:00+00:00,184.444,184.461,184.426,184.451,404
2026-05-20 15:35:00+00:00,184.451,184.463,184.428,184.433,389
2026-05-20 15:40:00+00:00,184.433,184.441,184.403,184.426,349
2026-05-20 15:45:00+00:00,184.426,184.444,184.412,184.418,249
2026-05-20 15:50:00+00:00,184.418,184.433,184.411,184.415,205
2026-05-20 15:55:00+00:00,184.415,184.419,184.365,184.384,353
2026-05-20 16:00:00+00:00,184.384,184.397,184.346,184.354,455
2026-05-20 16:05:00+00:00,184.354,184.383,184.347,184.369,439
2026-05-20 16:10:00+00:00,184.368,184.388,184.364,184.37,295
2026-05-20 16:15:00+00:00,184.37,184.379,184.341,184.345,239
2026-05-20 16:20:00+00:00,184.343,184.378,184.342,184.374,356
2026-05-20 16:25:00+00:00,184.374,184.389,184.366,184.376,405
2026-05-20 16:30:00+00:00,184.376,184.382,184.35,184.372,545
2026-05-20 16:35:00+00:00,184.372,184.408,184.354,184.406,728
2026-05-20 16:40:00+00:00,184.406,184.406,184.38,184.395,643
2026-05-20 16:45:00+00:00,184.394,184.439,184.383,184.394,807
2026-05-20 16:50:00+00:00,184.394,184.414,184.369,184.371,498
2026-05-20 16:55:00+00:00,184.371,184.423,184.357,184.415,688
2026-05-20 17:00:00+00:00,184.415,184.427,184.377,184.381,656
2026-05-20 17:05:00+00:00,184.381,184.397,184.358,184.36,495
2026-05-20 17:10:00+00:00,184.36,184.411,184.356,184.397,828
2026-05-20 17:15:00+00:00,184.397,184.614,184.397,184.598,1950
2026-05-20 17:20:00+00:00,184.598,184.679,184.541,184.642,1473
