ts,open,high,low,close,volume,spread
2022-05-31 20:50:00+00:00,1837.568,1838.248,1837.498,1838.084,180,0.4027166666666517
2022-05-31 20:55:00+00:00,1838.078,1838.138,1836.838,1837.048,262,0.46247709923663377
2022-05-31 22:00:00+00:00,1836.138,1837.528,1836.138,1836.918,169,0.6437218934911336
2022-05-31 22:05:00+00:00,1836.918,1837.074,1836.828,1836.878,74,0.7698783783783846
2022-05-31 22:10:00+00:00,1837.004,1837.263,1836.848,1837.068,95,0.6187263157894569
2022-05-31 22:15:00+00:00,1837.068,1837.163,1836.863,1837.018,148,0.5714054054053761
2022-05-31 22:20:00+00:00,1836.988,1837.668,1836.988,1837.568,111,0.3816486486486348
2022-05-31 22:25:00+00:00,1837.538,1837.568,1837.418,1837.508,55,0.2949636363635446
2022-05-31 22:30:00+00:00,1837.513,1838.278,1837.478,1838.238,81,0.3696543209876348
2022-05-31 22:35:00+00:00,1838.268,1838.408,1838.018,1838.288,105,0.4110571428571174
2022-05-31 22:40:00+00:00,1838.303,1838.328,1837.938,1838.078,78,0.38012820512818296
2022-05-31 22:45:00+00:00,1838.118,1838.118,1837.898,1838.028,78,0.43579487179488
2022-05-31 22:50:00+00:00,1837.998,1838.308,1837.898,1838.218,69,0.3691159420289632
2022-05-31 22:55:00+00:00,1838.208,1838.218,1837.688,1837.688,119,0.4014369747899137
2022-05-31 23:00:00+00:00,1837.688,1837.748,1836.913,1837.038,211,0.3630616113744086
2022-05-31 23:05:00+00:00,1837.038,1837.278,1836.638,1837.128,173,0.3660635838150102
2022-05-31 23:10:00+00:00,1837.158,1837.358,1837.108,1837.208,126,0.33978571428571147
2022-05-31 23:15:00+00:00,1837.168,1837.668,1836.933,1837.008,192,0.35024999999999196
2022-05-31 23:20:00+00:00,1837.008,1837.138,1836.678,1836.728,144,0.42619444444443233
2022-05-31 23:25:00+00:00,1836.728,1837.338,1836.558,1837.308,196,0.38253061224489504
2022-05-31 23:30:00+00:00,1837.238,1837.818,1837.188,1837.598,181,0.3748176795579927
2022-05-31 23:35:00+00:00,1837.618,1837.698,1837.108,1837.198,143,0.41469230769231674
2022-05-31 23:40:00+00:00,1837.148,1837.208,1836.458,1836.458,120,0.3771333333333454
2022-05-31 23:45:00+00:00,1836.468,1836.808,1836.224,1836.255,193,0.35323316062172505
2022-05-31 23:50:00+00:00,1836.288,1836.448,1836.014,1836.128,157,0.37831210191084386
2022-05-31 23:55:00+00:00,1836.138,1836.808,1836.068,1836.328,162,0.36287654320986007
2022-06-01 00:00:00+00:00,1836.318,1836.438,1834.088,1835.258,526,0.39902091254752764
2022-06-01 00:05:00+00:00,1835.318,1836.368,1834.214,1836.048,546,0.4117985347985383
2022-06-01 00:10:00+00:00,1836.038,1836.048,1834.658,1835.098,328,0.45931402439023206
2022-06-01 00:15:00+00:00,1835.068,1835.528,1834.848,1835.145,280,0.4534178571428551
2022-06-01 00:20:00+00:00,1835.145,1835.658,1834.794,1835.278,241,0.3796182572613997
2022-06-01 00:25:00+00:00,1835.238,1836.038,1835.238,1835.998,339,0.4249852507374448
2022-06-01 00:30:00+00:00,1835.998,1836.453,1835.598,1835.884,355,0.37670422535211334
2022-06-01 00:35:00+00:00,1835.908,1836.348,1834.894,1835.104,428,0.36972897196261556
2022-06-01 00:40:00+00:00,1835.104,1835.188,1834.198,1834.488,310,0.4119677419354671
2022-06-01 00:45:00+00:00,1834.458,1835.308,1834.458,1834.868,337,0.42383679525221296
2022-06-01 00:50:00+00:00,1834.868,1835.316,1834.528,1834.638,369,0.437265582655838
2022-06-01 00:55:00+00:00,1834.678,1834.878,1834.198,1834.318,424,0.4331816037735819
2022-06-01 01:00:00+00:00,1834.318,1835.278,1834.208,1834.878,875,0.42608685714284883
2022-06-01 01:05:00+00:00,1834.898,1835.068,1834.283,1834.798,515,0.4410174757281271
2022-06-01 01:10:00+00:00,1834.768,1835.358,1834.518,1834.948,424,0.43223584905659257
2022-06-01 01:15:00+00:00,1834.963,1835.388,1834.364,1834.758,473,0.4230465116279087
2022-06-01 01:20:00+00:00,1834.758,1835.558,1834.608,1834.958,562,0.412451957295368
2022-06-01 01:25:00+00:00,1834.958,1835.758,1834.668,1835.408,329,0.4285227963525737
2022-06-01 01:30:00+00:00,1835.338,1836.348,1834.013,1835.968,947,0.42650475184794095
2022-06-01 01:35:00+00:00,1836.018,1836.038,1834.358,1834.638,614,0.4335537459283517
2022-06-01 01:40:00+00:00,1834.628,1834.628,1833.158,1833.368,679,0.4307864506627328
2022-06-01 01:45:00+00:00,1833.358,1834.598,1833.148,1834.318,765,0.42078692810456747
2022-06-01 01:50:00+00:00,1834.318,1835.388,1834.218,1835.288,454,0.3803303964757801
2022-06-01 01:55:00+00:00,1835.288,1835.698,1834.238,1835.008,504,0.4000793650793639
2022-06-01 02:00:00+00:00,1834.878,1835.158,1834.068,1834.588,647,0.3753786707882568
2022-06-01 02:05:00+00:00,1834.588,1835.168,1834.458,1834.968,501,0.3672495009979889
2022-06-01 02:10:00+00:00,1834.958,1836.458,1834.618,1835.818,621,0.4040499194846998
2022-06-01 02:15:00+00:00,1835.808,1836.383,1835.078,1835.628,363,0.3468705234159723
2022-06-01 02:20:00+00:00,1835.628,1836.858,1835.478,1836.158,429,0.346431235431222
2022-06-01 02:25:00+00:00,1836.101,1836.708,1835.798,1836.708,252,0.4167619047619025
